keyword,cluster_id,cluster_size,intent,modifier_hits,score,volume,difficulty,cpc
specialist link building,0,550,unspecified,1,1.2,,,
specialist seo agency,0,550,unspecified,1,1.2,,,
specialist seo audit,0,550,unspecified,1,1.2,,,
specialist seo consulting,0,550,unspecified,1,1.2,,,
specialist seo services,0,550,unspecified,1,1.2,,,
specialist small business seo,0,550,unspecified,1,1.2,,,
specialist technical seo,0,550,unspecified,1,1.2,,,
technical seo camberley,0,550,unspecified,1,1.2,,,
technical seo checklist,0,550,unspecified,1,1.2,,,
technical seo cost,0,550,transactional,1,1.2,,,
technical seo guide,0,550,informational,1,1.2,,,
technical seo mytchett,0,550,unspecified,1,1.2,,,
technical seo near me,0,550,transactional,1,1.2,,,
technical seo packages,0,550,unspecified,1,1.2,,,
technical seo pricing,0,550,unspecified,1,1.2,,,
technical seo surrey,0,550,unspecified,1,1.2,,,
technical seo uk,0,550,unspecified,1,1.2,,,
small business seo,0,550,unspecified,0,1.0,,,
local seo,0,550,unspecified,1,0.7,,,
content optimization,0,550,unspecified,0,0.5,,,
keyword research,0,550,unspecified,0,0.5,,,
link building,0,550,unspecified,0,0.5,,,
seo agency,0,550,unspecified,0,0.5,,,
seo audit,0,550,unspecified,0,0.5,,,
seo consulting,0,550,unspecified,0,0.5,,,
seo services,0,550,unspecified,0,0.5,,,
technical seo,0,550,unspecified,0,0.5,,,
